"Id","MSSubClass","MSZoning.C (all)","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Street.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","Utilities.AllPub","Utilities.NoSeWa","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.Blueste","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition1.RRNe","Condition1.RRNn","Condition2.Artery","Condition2.Feedr","Condition2.Norm","Condition2.PosA","Condition2.PosN","Condition2.RRAe","Condition2.RRAn","Condition2.RRNn","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Fin","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofStyle.Shed","RoofMatl.ClyTile","RoofMatl.CompShg","RoofMatl.Membran","RoofMatl.Metal","RoofMatl.Roll","RoofMatl.Tar&Grv","RoofMatl.WdShake","RoofMatl.WdShngl","Exterior1st.AsbShng","Exterior1st.AsphShn","Exterior1st.BrkComm","Exterior1st.BrkFace","Exterior1st.CBlock","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.ImStucc","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stone","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.AsphShn","Exterior2nd.Brk Cmn","Exterior2nd.BrkFace","Exterior2nd.CBlock","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.Stone","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd Sdng","Exterior2nd.Wd Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Ex","ExterCond.Fa","ExterCond.Gd","ExterCond.Po","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.Po","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating.Floor","Heating.GasA","Heating.GasW","Heating.Grav","Heating.OthW","Heating.Wall","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.Po","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageYrBlt","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Ex","GarageQual.Fa","GarageQual.Gd","GarageQual.Po","GarageQual.TA","GarageCond.Ex","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC.Ex","PoolQC.Fa","PoolQC.Gd","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","MiscFeature.Gar2","MiscFeature.Othr","MiscFeature.Shed","MiscFeature.TenC","MiscVal","MoSold","YrSold","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial"
797,20,0,0,0,1,0,71,8197,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1977,1977,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,148,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,660,660,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1285,0,0,1285,0,0,1,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1977,0,1,0,2,528,0,0,0,0,1,0,0,0,0,1,0,0,1,138,0,0,0,0,0,0.09,0.51,0.432,0,0,1,0,0.03,0.03,0.94,-6.93889390390723e-20,0,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
798,20,0,0,0,1,0,57,7677,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1953,1953,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,570,0,0,0,0,0,1,0,203,773,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,773,0,0,773,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0.02,0.0625,0.39,0.12,0.435,0,1,0,0,0,0,1953,0,0,1,1,240,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.24,0.3,0.462,0.00999999999999991,0.255,0.62,0.00999999999999995,0.02,0.08,0.89,0.01,0,4,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
799,60,0,0,0,1,0,104,13518,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5,2008,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,860,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1926,1926,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1966,1174,0,3140,0,0,3,1,4,1,1,0,0,0,11,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,2009,1,0,0,3,820,0,0,0,0,1,0,0,0,0,1,0,0,1,144,78,0,0,0,0,0.24,0.23,0.392,0.308333333333333,0.22,0.59,0.04,0.03,0.06,0.78,0.07,0,7,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
800,50,0,0,0,1,0,60,7200,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1937,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,252,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,569,0,0,0,0,0,1,0,162,731,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,981,787,0,1768,1,0,1,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1939,0,0,1,1,240,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,264,0,0,0,0.26,0.44,0.362,0,0,1,0,0,0.04,0.94,-3.46944695195361e-20,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
801,60,0,0,0,1,0,79,12798,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1997,1997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,462,0,0,0,0,0,1,0,154,616,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,616,1072,0,1688,1,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,0,0.01,0.0466666666666667,0.0809999999999995,0.0199999999999999,0.83,0,1,0,0,0,0,1997,0,1,0,2,603,0,0,0,0,1,0,0,0,0,1,0,0,1,403,114,185,0,0,0,0.21,0.3,0.342,0.565,0.12,0.36,0.03,0,0,1,0,400,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
802,30,0,0,0,0,1,40,4800,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,7,1916,1990,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,197,0,0,0,0,0,1,0,999,1196,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1196,0,0,1196,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,-6.55725473919233e-18,0.16,0.606666666666667,0.02,0.27,0,0,0,0,0,1,1957,0,0,1,2,440,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.23,0.37,0.412,0.07,0.1,0.84,0.02,0,0.04,0.92,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
803,60,0,0,0,1,0,63,8199,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2005,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,648,0,0,0,0,0,1,0,80,728,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,728,728,0,1456,1,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2005,1,0,0,2,410,0,0,0,0,1,0,0,0,0,1,0,0,1,36,18,0,0,0,0,0.27,0.23,0.402,0.26,0.15,0.66,-4.23966417528732e-17,0.01,0.07,0.89,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
804,60,0,0,0,1,0,107,13891,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5,2008,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,424,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1734,1734,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1734,1088,0,2822,0,0,3,1,4,1,1,0,0,0,12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2009,0,1,0,3,1020,0,0,0,0,1,0,0,0,0,1,0,0,1,52,170,0,0,192,0,0.21,0.23,0.442,0.48,0.41,0.53,0.04,0.04,0.07,0.76,0.07,0,1,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
805,20,0,0,0,1,0,75,9000,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1954,1954,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,812,0,0,0,0,0,1,0,124,936,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1128,0,0,1128,0,0,1,0,2,1,0,0,0,1,5,0,0,1,0,0,0,0,0,-6.27969898303604e-18,0.04,0.13,0.12,0.595,0,1,0,0,0,0,1954,0,0,1,1,286,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.22,0.35,0.422,0,1,0,0,0,0.08,0.94,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
806,20,0,0,0,1,0,91,12274,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2008,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,256,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1417,1417,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1428,0,0,1428,0,0,2,0,3,1,1,0,0,0,6,0,0,0,0,0,0,1,0,-5.93275428784068e-18,0.00999999999999999,0.93,-9.22178999829271e-17,0.0399999999999997,0,1,0,0,0,0,2008,0,1,0,2,554,0,0,0,0,1,0,0,0,0,1,0,0,1,0,60,0,0,0,0,0.21,0.3,0.472,0.41,0.14,0.53,0.04,0.02,0.06,0.92,0.01,0,7,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
807,80,0,0,0,1,0,75,9750,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1967,1967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,400,0,0,0,0,1,0,480,100,980,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,980,0,0,980,0,0,2,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,-6.6266436782314e-18,0.15,0.51,0.13,0.1875,0,1,0,0,0,0,1967,1,0,0,1,384,0,0,0,0,1,0,0,0,0,1,0,0,1,68,0,0,0,0,0,0.19,0.18,0.512,0.11,0.3,0.475,0.08,0.06,0.09,0.84,0.07,0,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
808,70,0,0,0,1,0,144,21384,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,6,1923,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1309,0,0,0,0,0,1,0,15,1324,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1072,504,0,1576,2,0,1,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1923,0,1,0,2,528,0,0,0,0,1,0,0,0,0,1,0,0,1,0,312,0,0,0,0,0.29,0.34,0.332,0.3,0.18,0.58,0.08,0.03,0.06,0.88,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
809,80,0,0,0,1,0,85,13400,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1966,1966,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1047,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,516,0,1,0,0,0,0,128,380,1024,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1086,0,0,1086,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1966,0,1,0,2,484,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.17,0.36,0.432,0,1,0,0,0.01,0.07,0.9,0.02,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
810,75,0,0,0,0,1,90,8100,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1898,1965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,849,849,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1075,1063,0,2138,0,0,2,0,2,3,0,0,0,1,11,0,0,0,0,0,0,1,0,0.03,0.02,0.77,0.1,0.19,0,0,0,0,0,1,1910,0,0,1,2,360,0,1,0,0,0,0,0,0,1,0,1,0,0,40,156,0,0,0,0,0.27,0.19,0.512,0,0,1,0,0.03,0.07,0.81,0,0,11,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
811,20,0,0,0,1,0,78,10140,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1974,1999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,663,0,0,0,1,0,0,377,0,1040,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1309,0,0,1309,1,0,1,1,3,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1974,0,1,0,2,484,0,0,0,0,1,0,0,0,0,1,0,0,1,265,0,0,0,0,648,0,1,0,1,0,0,0,0.05,0.03,0.78,0.21,0,1,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
812,120,0,0,0,0,1,40.1614906832298,4438,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,169,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,662,0,0,0,0,0,1,0,186,848,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,848,0,0,848,1,0,1,0,1,1,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2004,1,0,0,2,420,0,0,0,0,1,0,0,0,0,1,0,0,1,140,0,0,0,0,0,0.22,0.35,0.472,0.36,0.18125,0.7,0.02,0.05,0.06,0.9,-3.46944695195361e-20,0,6,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
813,20,1,0,0,0,0,66,8712,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1952,1952,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,540,540,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1044,0,0,1044,0,0,1,0,2,1,0,1,0,0,4,0,0,0,0,0,0,1,0,-6.1409211049579e-18,0.08,0.325,0.13,0.638,0,0,1,0,0,0,1952,0,0,1,2,504,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.22,0.27,0.522,0.1,0.11,0.75,0.06,0,0,1,0,54,6,2010,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
